"Country letter code","ISO code","Country","In union","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"LKA",144,"Sri Lanka",FALSE,1170934,1206570,1246068,1287587,1327118,1362298,1394220,1421189,1444830,1467976,1491948,1510384,1530540,1551383,1571095,1588919,1605352,1620404,1634943,1650458,1667659,1686898,1706241,1725744,1745149,1763927,1773745,1784682,1796048,1805750,1812288,1814579,1812031,1805737,1797582,1788529,1774118,1761290,1750458,1741190,1733029,1719499,1706040,1694673,1687298,1684613,1683361,1685667,1691997,1702207,1715562,1728648,1744704,1761990,1777511,1789202,1795074,1796726,1795527,1793563,1791950,,,,,
"PSE",275,"State of Palestine",FALSE,76890,77968,80081,82915,86181,89695,93172,96826,100652,104614,108687,112718,117005,121431,125843,130177,134597,138912,143354,148245,153728,159787,166467,173691,181341,189333,197575,206443,218541,230615,242468,253738,264266,274803,286377,299588,314895,331805,349836,368140,386081,403273,420453,437322,453522,467914,481500,494048,506041,518314,531432,545466,560368,576137,592682,609972,628288,647459,667398,687932,708921,,,,,
,729,"Sudan",FALSE,604088,622485,642047,662855,691762,722689,754653,789149,826093,865442,907200,949811,995514,1043896,1094422,1146865,1198822,1252786,1309844,1371359,1438060,1508585,1583983,1662002,1739525,1814347,1878576,1940951,2002575,2064807,2128925,2193721,2260518,2329978,2403294,2480996,2552890,2629256,2710434,2796338,2887374,2987663,3094327,3206792,3323963,3447063,3571346,3700542,3834301,3972139,4113575,4257604,4404956,4555018,4707081,4860688,5014590,5170451,5328737,5490365,5656002,,,,,
"SUR",740,"Suriname",FALSE,32494,33042,33332,33461,33556,33750,34914,36166,37501,38776,39804,40544,40869,40929,40955,41101,41666,42566,43629,44604,45349,45979,46386,46687,47083,47687,48759,49965,51239,52487,53647,54589,55464,56291,57123,58013,59059,60193,61361,62456,63413,64241,64915,65472,65974,66465,66939,67418,67881,68282,68606,68880,69067,69215,69390,69628,69922,70270,70637,70964,71214,,,,,
"SWZ",748,"Swaziland",FALSE,55997,57481,59079,60780,62575,64467,66275,68239,70326,72523,74828,77268,79775,82480,85531,88996,93346,98187,103175,107901,112114,114124,115823,117564,119742,122624,126120,130203,135107,140099,144892,148348,151372,154147,156947,160042,164129,168620,173277,177969,182526,186398,190194,193862,197367,200708,203773,206622,209368,212212,215261,218280,221518,224923,228393,231865,235254,238638,242012,245359,248655,,,,,
"SWE",752,"Sweden",FALSE,663417,662271,660568,659053,658804,660544,666260,674070,683182,692619,701857,711340,720762,730072,739284,748316,759109,769537,778901,786439,791771,795782,798256,799008,798316,796710,794174,791453,789366,789029,791259,800462,810884,822845,836742,852425,871276,893533,916572,936313,950208,961049,966453,966575,964521,962662,963047,963879,965559,968266,971873,975824,981765,988899,996071,1002561,1010282,1017710,1024754,1031555,1038072,,,,,
"CHE",756,"Switzerland",FALSE,548077,553419,559139,564950,570848,576906,581228,585889,591155,597218,604068,613456,623340,632794,640713,646464,651868,655701,658113,659477,660110,664102,666978,668779,669852,670522,670547,670886,671777,673479,676285,684341,693221,702608,712259,722035,735518,749009,761692,772730,781628,795152,806362,814532,819356,821057,821377,820580,818998,817223,815525,814020,813406,813465,813899,814429,817104,820409,823997,827470,830432,,,,,
"SYR",760,"Syrian Arab Republic",FALSE,406644,431583,455449,478796,502701,527797,551504,576568,603136,631229,660947,691802,724466,759245,796594,836790,877863,921974,969265,1019836,1073750,1130656,1190715,1253684,1318861,1385572,1454753,1524047,1592676,1659762,1724342,1776992,1828833,1882572,1942253,2010944,2104287,2202878,2294891,2366511,2410779,2347809,2265816,2182290,2114606,2075041,2083631,2111548,2162816,2239559,2340572,2467872,2608681,2750849,2880165,2988855,3091668,3176060,3245159,3303063,3353082,,,,,
"TJK",762,"Tajikistan",FALSE,187172,200108,211687,221712,230780,239636,250214,261244,271981,281744,291172,299358,306692,313505,320479,328138,336276,345081,353927,362315,370292,377558,385411,394106,403998,415447,428634,442519,457739,475093,494872,514291,536539,560040,582024,600729,617835,630806,640873,650419,660778,668457,677494,687316,695993,702830,708069,712128,716514,723669,735137,751077,770691,793803,819835,848310,878936,912201,947197,982375,1016694,,,,,
"THA",764,"Thailand",FALSE,2974595,3120645,3279786,3447834,3619627,3792217,3965549,4136879,4308840,4487405,4676386,4863048,5057185,5256908,5456730,5652608,5838459,6017370,6186294,6340050,6474537,6592103,6693000,6784852,6877203,6976163,7048992,7123753,7201370,7275287,7338706,7434665,7510362,7568782,7615382,7654201,7678971,7695483,7706178,7710769,7708321,7706183,7707555,7710854,7712137,7707883,7701601,7680264,7646214,7603651,7555424,7510463,7458092,7399906,7337537,7271510,7206589,7140150,7070479,6994980,6912367,,,,,
"MKD",807,"The former Yugoslav Republic of Macedonia",FALSE,154428,156690,157874,158116,157852,157500,157727,157764,157803,158071,158645,159362,160315,161288,161890,161899,160937,159564,157883,156077,154284,152224,150290,148740,147832,149636,152533,155981,159723,163339,166544,169250,171445,173275,174978,176669,178424,180163,181723,182839,183361,183322,182612,181269,179647,177990,176599,175359,174183,172925,171512,170071,168533,167016,165699,164690,163994,163600,163456,163435,163460,,,,,
"TLS",626,"Timor-Leste",FALSE,43266,44146,45239,46330,47176,47648,47980,47890,47550,47269,47330,47569,48066,48808,49837,51132,52765,55012,57403,59232,60102,59763,58424,56516,54838,53844,52367,51960,52548,53895,55924,58232,61094,64312,69820,75457,80454,84463,87757,91064,94977,100811,108157,116457,124728,132387,139957,146956,153664,160588,168026,175504,183207,191196,199481,208033,216254,224768,233394,241813,249813,,,,,
"TGO",768,"Togo",FALSE,103566,108204,112629,116975,121446,126207,130654,135442,140719,146660,153381,160780,169234,178522,188375,198635,208705,219235,230144,241358,252847,263013,273730,285254,297839,311664,327603,344382,361704,379172,396432,412172,427969,443838,459749,475698,490512,505723,521449,537885,555195,572711,591267,611120,632614,655997,680757,707297,735515,765134,795865,826961,859229,892357,925812,959186,991772,1024314,1056888,1089633,1122604,,,,,
"TKL",772,"Tokelau",FALSE,168,169,175,177,180,179,179,177,173,168,164,170,172,174,173,173,174,172,169,163,153,154,152,150,148,145,145,150,155,157,158,155,145,136,127,116,114,118,119,121,124,131,138,145,152,160,163,165,167,167,167,164,161,158,156,154,150,148,147,148,148,,,,,
"TON",776,"Tonga",FALSE,7913,8061,8207,8368,8567,8817,9092,9386,9664,9915,10155,10327,10536,10761,10964,11132,11190,11218,11212,11172,11119,10931,10724,10566,10502,10548,10602,10746,10932,11094,11204,11297,11311,11290,11301,11364,11435,11545,11689,11842,11988,12029,12084,12154,12261,12412,12607,12826,13062,13316,13571,13782,13987,14186,14378,14560,14676,14779,14870,14951,15015,,,,,
"TTO",780,"Trinidad and Tobago",FALSE,107215,110444,113417,116347,119575,123220,126520,130355,134266,137516,139724,141020,141333,141001,140651,140642,139555,139088,140226,141628,143170,145173,146920,148719,151032,154068,157322,161176,165388,169439,172986,176023,178426,180169,181272,181740,181367,180343,178741,176655,174208,171917,169287,166526,163929,161695,159818,158331,157230,156403,155760,155636,155638,155754,155945,156160,156414,156648,156735,156490,155795,,,,,
"TUN",788,"Tunisia",FALSE,403341,421894,438445,453608,468601,484123,506940,530131,553988,578689,604488,629274,656079,684266,712670,740410,768961,795571,821055,847404,876269,910022,946853,985852,1025561,1065089,1104447,1143424,1182276,1221137,1259686,1295923,1331367,1365236,1396506,1424651,1450376,1473011,1492351,1508289,1520715,1530315,1536090,1539130,1539918,1539583,1536494,1534098,1531933,1529313,1526364,1527244,1527016,1527535,1531316,1539478,1551344,1567346,1585674,1603140,1617645,,,,,
"TUR",792,"Turkey",FALSE,2142798,2242043,2333765,2422585,2514522,2611946,2708822,2809394,2913289,3019744,3128654,3237699,3349974,3466805,3590000,3719981,3855928,4000054,4150421,4303507,4456814,4610596,4763528,4916476,5070442,5224966,5377924,5529498,5677701,5819991,5954693,6078219,6198094,6312450,6419402,6518993,6616991,6705683,6792630,6888273,6998139,7122932,7262093,7410973,7573851,7733157,7890927,8049080,8201284,8337872,8452441,8543878,8603869,8642429,8674739,8709927,8752458,8798343,8844218,8884295,8916329,,,,,
"TKM",795,"Turkmenistan",FALSE,160404,172056,182951,192821,201877,210402,219134,227295,234581,240953,248632,256866,264708,271855,278340,284558,291261,297757,304370,311792,320600,331087,343828,357883,371982,385440,398033,410195,422289,434799,447934,462796,477009,490958,505247,520040,532753,546962,560997,572079,578697,582864,581927,577925,574276,572910,571048,572580,576366,580552,584418,590833,596507,602981,612609,626498,643627,664664,688043,711054,731939,,,,,
"TCA",796,"Turks and Caicos Islands",FALSE,581,618,658,696,730,752,771,788,812,845,886,958,1034,1108,1177,1234,1282,1323,1360,1406,1462,1573,1692,1814,1928,2032,2126,2212,2296,2400,2526,2760,3013,3261,3483,3661,3782,3870,3931,3977,4022,4064,4107,4148,4187,4222,4264,4305,4343,4384,4425,4471,4520,4564,4603,4633,4659,4679,4688,4690,4687,,,,,
"TUV",798,"Tuvalu",FALSE,964,995,1017,1039,1066,1096,1128,1164,1204,1238,1249,1250,1241,1221,1197,1172,1128,1080,1032,984,936,918,898,876,855,835,833,826,813,796,775,767,770,778,790,800,811,820,832,844,858,870,885,896,907,917,921,924,923,924,921,915,909,901,897,895,896,900,909,923,937,,,,,
"UGA",800,"Uganda",FALSE,680454,698854,716899,735038,753968,774219,794294,816159,839659,864665,891146,916372,943817,973656,1006091,1041245,1076803,1116122,1158257,1210693,1264818,1316166,1369812,1425723,1484189,1545561,1603751,1666137,1732641,1803089,1877582,1953112,2033228,2118234,2209010,2306158,2404319,2510184,2622878,2741071,2864212,2989746,3119095,3255313,3399342,3551759,3708758,3874686,4048961,4230608,4418966,4609053,4807363,5013276,5226055,5445429,5667915,5898029,6136473,6384433,6642694,,,,,
"UKR",804,"Ukraine",FALSE,3821446,3883162,3908503,3904619,3887339,3867167,3841891,3815125,3786496,3754083,3717936,3686726,3654941,3624010,3595222,3569110,3548089,3529815,3516791,3512238,3579600,3658194,3748115,3846281,3945835,4041090,4127391,4207617,4281183,4346613,4401964,4442535,4470417,4486862,4494061,4493586,4497869,4493291,4476860,4449803,4414520,4353801,4292711,4237124,4182440,4131625,4090041,4052097,4021281,4002081,3996210,3998813,4014847,4039015,4062374,4078982,4088386,4091659,4087705,4076255,4057222,,,,,
"ARE",784,"United Arab Emirates",FALSE,7096,8219,9491,10864,12318,13850,17583,21425,25122,28633,32074,37596,42980,47940,52511,56947,62524,68805,75702,83181,91240,101885,112599,123224,133694,144049,156879,169594,181454,192603,204143,230663,255870,280261,305643,333381,381276,430852,476830,514084,540554,556819,566079,569811,570690,571246,586100,602030,617986,633287,647752,669333,690995,711800,731247,749136,771834,794258,814530,830962,842849,,,,,
"GBR",826,"United Kingdom of Great Britain and Northern Ireland",FALSE,3424557,3413546,3471884,3541131,3626205,3728793,3846973,3982920,4129454,4274614,4409604,4532539,4645380,4745398,4831406,4903040,4952623,4990944,5018657,5038328,5052868,5069807,5081440,5091368,5106211,5130797,5179955,5236584,5298996,5366496,5440024,5547133,5663855,5786049,5909825,6033037,6182015,6329529,6467680,6589675,6691791,6756219,6823749,6876524,6914310,6938922,6964466,6977730,6985648,6998870,7022796,7062209,7114720,7175149,7234773,7287564,7344119,7397442,7444521,7482424,7508758,,,,,
"TZA",834,"United Republic of Tanzania",FALSE,1003883,1032501,1065112,1100804,1138271,1176797,1212628,1250338,1289874,1331408,1375172,1417762,1463516,1512032,1562886,1615921,1666988,1720828,1777937,1851439,1930111,2010739,2098162,2189969,2283316,2376629,2461078,2546777,2634749,2726110,2821713,2919058,3018938,3122594,3233149,3352833,3470329,3602240,3743435,3886689,4028848,4171155,4311835,4456512,4614609,4791456,4979510,5189979,5417912,5655261,5897388,6145874,6399598,6660770,6933270,7219130,7513675,7821160,8140254,8468385,8804061,,,,,
"USA",840,"United States of America",FALSE,16586488,17156517,17717734,18269218,18809003,19334372,19837241,20334396,20811663,21249071,21635624,21985551,22292607,22571356,22845894,23131067,23412532,23717543,24042590,24381164,24730685,25080063,25446953,25841837,26276507,26757027,27280441,27847744,28437941,29022889,29587419,30163139,30702759,31221579,31743421,32278970,32720618,33186345,33650721,34079403,34460139,34891579,35290041,35686571,36048789,36386321,36763307,37103861,37418751,37724430,38024090,38324507,38643844,38952442,39207207,39383065,39551290,39655376,39704674,39723120,39723600,,,,,
"VIR",850,"United States Virgin Islands",FALSE,6711,7225,7782,8342,8911,9530,10167,10938,11861,12883,13917,14637,15212,15607,15864,16073,16150,16294,16523,16797,17072,17399,17620,17726,17773,17825,17776,17800,17875,17932,17942,18141,18233,18223,18148,18050,17892,17717,17515,17267,16969,16676,16379,16079,15771,15462,15280,15077,14875,14694,14540,14419,14324,14238,14146,14028,13913,13773,13610,13428,13231,,,,,
"URY",858,"Uruguay",FALSE,260103,259876,259162,258489,258425,259246,262754,267102,271765,275937,279149,281398,282959,284294,286006,288411,292512,296780,301390,306454,311941,317214,323086,329095,334546,339048,342696,345538,347731,349630,351475,352413,353163,354028,355293,357102,359650,362728,366112,369414,372353,375168,377783,380073,382152,384069,386095,387941,389559,390862,391760,392456,392841,392921,392710,392199,391620,390820,389869,388876,387880,,,,,
"UZB",860,"Uzbekistan",FALSE,836359,893882,949336,1002981,1056519,1110803,1161839,1214272,1265189,1309968,1351740,1384675,1408706,1426879,1445007,1467207,1492305,1522366,1556895,1594381,1634097,1671008,1711886,1756864,1806632,1861975,1923062,1989079,2059510,2133370,2209675,2288987,2368252,2446666,2522367,2593358,2660111,2719232,2770045,2810561,2839443,2848722,2850590,2844853,2832448,2815681,2799469,2778698,2759764,2752089,2761274,2787748,2830839,2887249,2950674,3016786,3088251,3162812,3238244,3311518,3380290,,,,,
"VUT",548,"Vanuatu",FALSE,6649,6914,7202,7497,7792,8089,8403,8736,9066,9379,9679,9926,10141,10334,10521,10718,10996,11253,11497,11739,11999,12425,12857,13273,13671,14053,14478,14909,15335,15753,16166,16605,17064,17528,17987,18429,19077,19598,19965,20243,20514,20888,21361,21848,22271,22617,23113,23532,23897,24296,24800,25509,26339,27208,28026,28764,29595,30373,31083,31764,32460,,,,,
"VEN",862,"Venezuela (Bolivarian Republic of)",FALSE,1123106,1166271,1214611,1265468,1320483,1380252,1444918,1512742,1582513,1652255,1720449,1783545,1846911,1909001,1967871,2022817,2077032,2126508,2173799,2223281,2277521,2333793,2396058,2462665,2530653,2598532,2669210,2739005,2809257,2882165,2958562,3036646,3118009,3199950,3279251,3353801,3424033,3489996,3551260,3607821,3659837,3708300,3752090,3792345,3830881,3868960,3908590,3947849,3986941,4025982,4064954,4106412,4147939,4188691,4227394,4263151,4298827,4331476,4360938,4387144,4409943,,,,,
"VNM",704,"Viet Nam",FALSE,3558506,3741211,3924321,4105402,4282608,4454574,4598006,4740015,4879865,5016057,5148145,5283498,5410061,5532222,5657220,5788946,5922736,6064828,6211562,6356780,6482291,6598063,6709910,6820871,6937280,7062547,7185026,7321045,7463767,7601234,7726284,7865283,7974824,8064526,8148345,8229813,8282510,8339338,8382355,8382454,8323939,8217576,8059093,7864391,7662689,7486482,7331412,7196277,7085052,6999734,6941573,6918002,6924146,6957146,7011311,7081710,7167189,7271267,7387417,7505912,7620140,,,,,
"WLF",876,"Wallis and Futuna Islands",FALSE,1109,1083,1065,1046,1033,1029,1066,1109,1164,1224,1289,1351,1419,1487,1545,1589,1589,1572,1554,1554,1582,1638,1705,1769,1820,1858,1891,1919,1937,1950,1961,1955,1944,1935,1926,1915,1889,1856,1819,1773,1720,1669,1608,1541,1481,1423,1397,1370,1352,1334,1315,1306,1297,1283,1269,1248,1224,1195,1161,1130,1103,,,,,
"ESH",732,"Western Sahara",FALSE,3240,3187,3090,3030,3109,3395,4190,5205,6345,7467,8453,9093,9595,10004,10380,10783,11318,11905,12546,13248,14009,14806,15685,16642,17673,18776,19925,21122,22432,23950,25744,28246,31022,33865,36509,38775,40620,42078,43238,44249,45228,46289,47264,48193,49158,50229,51573,53128,54784,56398,57893,59582,61146,62634,64157,65782,67683,69696,71742,73711,75548,,,,,
"YEM",887,"Yemen",FALSE,404477,406133,409849,415518,422908,432125,443681,456835,471838,489181,509031,528325,550988,575714,600549,624571,646914,668468,691058,717508,749486,775631,818255,867439,921094,977403,1039794,1104810,1172493,1242978,1316569,1394923,1473915,1554967,1640304,1730669,1821224,1917466,2016013,2111313,2200122,2281735,2357521,2429709,2506242,2586852,2667967,2753048,2842165,2935048,3031735,3133474,3238750,3347631,3460065,3575722,3693935,3814852,3937353,4059675,4180594,,,,,
"ZMB",894,"Zambia",FALSE,248019,259368,271490,284402,298190,312902,327415,343185,359986,377503,395624,414143,433435,453518,474566,496696,518341,541343,565506,590553,616335,640568,666053,692794,720776,750014,779493,810400,842358,875070,908349,937532,968318,1000738,1034998,1071453,1107015,1145554,1187412,1233051,1282821,1336395,1393680,1454574,1518850,1586536,1655266,1727299,1801860,1877769,1954292,2029642,2106055,2183710,2263054,2344456,2426789,2511294,2598367,2688602,2782384,,,,,
"ZWE",716,"Zimbabwe",FALSE,362146,377294,391983,406434,421195,436584,450131,464468,479938,496850,515404,536113,558302,584559,612054,640719,670017,700867,732879,765622,798810,829683,861170,893635,927519,962846,996518,1032011,1068003,1102447,1134021,1158248,1180173,1200771,1221488,1243224,1262179,1281977,1303052,1325837,1350613,1374145,1400407,1429424,1461400,1497674,1536328,1579842,1627903,1680109,1736286,1797880,1861861,1928861,1999732,2074513,2150297,2230062,2311527,2390912,2465876,,,,,
