"In union","ISO code","Country","MW_1549_1970","MW_1549_1971","MW_1549_1972","MW_1549_1973","MW_1549_1974","MW_1549_1975","MW_1549_1976","MW_1549_1977","MW_1549_1978","MW_1549_1979","MW_1549_1980","MW_1549_1981","MW_1549_1982","MW_1549_1983","MW_1549_1984","MW_1549_1985","MW_1549_1986","MW_1549_1987","MW_1549_1988","MW_1549_1989","MW_1549_1990","MW_1549_1991","MW_1549_1992","MW_1549_1993","MW_1549_1994","MW_1549_1995","MW_1549_1996","MW_1549_1997","MW_1549_1998","MW_1549_1999","MW_1549_2000","MW_1549_2001","MW_1549_2002","MW_1549_2003","MW_1549_2004","MW_1549_2005","MW_1549_2006","MW_1549_2007","MW_1549_2008","MW_1549_2009","MW_1549_2010","MW_1549_2011","MW_1549_2012","MW_1549_2013","MW_1549_2014","MW_1549_2015","MW_1549_2016","MW_1549_2017","MW_1549_2018","MW_1549_2019","MW_1549_2020","MW_1549_2021","MW_1549_2022","MW_1549_2023","MW_1549_2024","MW_1549_2025","MW_1549_2026","MW_1549_2027","MW_1549_2028","MW_1549_2029","MW_1549_2030"
0,140,"Central African Republic",123097.6785,125497.1062,127655.9798,129729.3674,131934.632,134212.0805,137909.7321,141135.2211,144429.5295,147755.9809,151137.3273,154552.9307,158083.6906,161679.9765,165433.0371,169166.3782,172824.2038,176368.2104,179780.8846,183889.1211,189793.5391,195850.522,202743.7691,210774.5735,219735.996,228047.9497,235101.087800001,243896.6809,252925.4894,262370.9788,271896.1833,281754.6439,287974.488099999,297942.2803,305330.8084,312851.736100001,320877.8301,325880.1318,332202.1166,339004.1183,346269.8863,352452.5069,353967.8135,353065.1025,352882.0526,346413.100400001,354016.090299999,363131.8059,371631.6289,381396.796899999,393326.036999999,407597.9026,415953.745399999,433921.237799999,453509.227399999,475002.868000001,498458.0421,523372.563499999,549407.7893,575553.282800001,602074.965899999
0,144,"Sri Lanka",1137709.7329,1169699.0856,1201579.2139,1234486.3537,1270241.1399,1308094.2353,1343771.8845,1376595.372,1406831.112,1435969.8627,1464635.355,1491165.934,1516093.5821,1542113.1576,1565276.4039,1587256.6505,1609918.7644,1632487.9993,1654602.7859,1675405.7709,1692181.4832,1710391.8586,1731135.8104,1751308.6481,1776527.1157,1806057.4908,1832127.1958,1856194.1852,1868469.3622,1871531.0702,1871929.701,1868668.6152,1871201.9242,1872204.0885,1869915.1023,1867879.7613,1864611.7043,1866824.0256,1872928.2044,1878217.9053,1881048.2297,1883768.0024,1886055.4773,1871439.8427,1858964.3237,1848512.5076,1842168.738,1840435.2455,1841106.1649,1845694.583,1853884.7654,1865343.7397,1878268.8456,1894816.5108,1911873.9575,1925779.9472,1934921.4653,1942885.1129,1950574.3554,1955464.4937,1956136.1457
0,148,"Chad",180492.982,183967.239,187465.638,191135.991,194814.413,198375.995,201265.315,203907.254,206484.719,209258.547,214017.999,204798.203,210785.606999999,233273.875,239504.502,234357.209999999,240000.338,251388.873999999,262560.753999999,273233.264,282868.503,288137.214999999,305630.267,313990.423,311388.875999999,319854.117000001,339998.435,346362.281999999,357735.927099999,373844.9946,393171.601,408497.2273,427507.617999999,450301.0377,478950.752999999,508489.866399999,533552.2089,559800.953900001,585975.740799999,616511.543799998,642237.891500001,669722.844199999,703476.7627,734387.926299999,769879.734199998,805322.4513,836943.251599998,876057.580699997,916407.918999998,962247.041699997,1009146.9064,1062879.5444,1119248.9916,1179631.2283,1244037.8712,1312169.0528,1384918.3348,1462643.0602,1546243.954,1635318.1791,1729271.3164
0,152,"Chile",1090909.4897,1123956.9498,1158699.2167,1193558.5639,1228309.4521,1263226.6624,1297681.6903,1331448.3243,1364881.1551,1398189.3992,1431876.4684,1464766.6769,1496307.991,1527838.4911,1559301.4948,1590271.6291,1620717.2177,1650961.5436,1681375.9062,1711427.6718,1741284.9318,1771468.1093,1802072.6356,1832982.1944,1863981.4698,1894377.5436,1924505.8548,1954470.0935,1983843.1813,2013365.4572,2044301.9696,2075921.3212,2108881.1534,2142973.5491,2177863.455,2213839.377,2250412.9295,2286742.7172,2319692.7183,2350671.1979,2379286.5915,2404126.0831,2426033.4242,2445334.30279999,2462454.4533,2479648.0063,2494783.4941,2525840.5362,2576303.3358,2626452.7432,2669726.8143,2675798.58189999,2683977.8284,2646291.7356,2609496.65779999,2575125.5338,2543360.3825,2513330.2341,2485264.7133,2459591.7107,2437679.1142
0,156,"China",60676773.3939001,63375482.3533,65386818.7670001,67464422.5484001,68290908.3602,67194009.7379999,65511976.1156999,63753749.5538001,65147920.8616,69976535.0926,74127741.8622999,78337118.2667998,82649555.1550999,84191932.9477999,86672011.0320001,90201579.7535,94102555.6099999,97701541.052,99431832.4634,98953510.9318001,98452994.2837999,96752234.0316001,95072514.8500002,92997908.5352998,90204277.1180001,88454234.9769,87353418.5874998,87120678.2006998,88206724.5615999,88008332.4202998,88385146.4034,89497782.6091997,91461790.9779999,94012921.9329001,96536321.2955999,98946756.9256001,101469465.9907,101173967.3439,99628931.7124997,98572459.8301997,96900813.1068,94604324.6445,92547855.3072999,89943682.1520002,87526875.3251001,84944510.0720002,82501723.2629999,80790818.8290999,79528568.8772999,78497667.5508,77768210.6185001,77108476.1405001,77123232.8928998,77527708.4900999,78364453.9936999,79441257.3562999,80393990.3167001,81600717.5754998,83542446.8282002,85090746.2520999,86803901.9914998
0,158,"China, Taiwan Province of China",1342034.362,1401952.7712,1460733.7366,1517326.278,1569212.4977,1617475.6442,1659762.9838,1699023.4229,1735653.0878,1768943.1493,1798491.1358,1858826.0691,1915789.2246,1968176.328,2016512.5759,2060196.0522,2098326.3108,2131630.4193,2162524.1232,2194112.9601,2230038.6981,2276348.2309,2333518.1364,2397043.5034,2464340.892,2532885.4722,2600221.8847,2664291.93929999,2723762.7016,2777304.9501,2823286.5211,2865695.3188,2904958.3103,2935029.0573,2958375.7424,2977413.2756,2994535.9816,3011695.2289,3028609.1596,3044458.5269,3058612.4919,3070664.9627,3080251.2896,3085572.63319999,3085963.6612,3080082.2764,3066647.6929,3044815.8684,3015270.9126,2979100.4355,2937315.4694,2891065.6584,2841830.54829999,2789549.1871,2735258.9752,2679366.3041,2622238.871,2568482.5242,2523265.6878,2476432.9184,2432661.35259999
0,170,"Colombia",2175760.6223,2253565.3288,2331470.3709,2413861.1653,2507875.4866,2602746.6698,2699558.1742,2796256.62619999,2899933.22409999,3003944.7837,3108146.00019999,3212551.0377,3311858.0978,3408734.6123,3503833.0611,3592965.16479999,3675489.53690001,3755275.94279999,3833804.1972,3914953.2545,3998513.5142,4087488.3484,4174817.3045,4270736.41210001,4371373.1005,4479862.74280001,4587114.38519999,4696989.6333,4808791.91109999,4919280.98739999,5025886.58089999,5131321.82009999,5236659.1514,5341382.9717,5443467.9226,5545810.19099999,5613027.61900001,5679726.39960001,5740041.95789999,5793293.5864,5841822.72500001,5884518.84859999,5917718.26230001,5941953.26600001,5958458.27429999,5969237.935,5979703.44329999,6008119.05010001,6097886.97919999,6196016.21440001,6267158.72460001,6298547.07820001,6318559.6802,6260800.19810001,6202477.28319999,6149360.12319999,6104582.71139999,6068799.1698,6039849.07039999,6013532.78809999,5988407.76859999
0,174,"Comoros",16256.7776,16837.9491,17472.6082,18130.1785,18820.7757,19523.8598,20191.0154,20881.9159,21573.2566,22267.0457,22968.6033,24178.59,25351.6689,26461.0534999999,27642.8033999999,28915.179,30285.131,31765.9845,33354.1563,35044.5253000001,36839.6663,38643.6971000001,40408.9578,42127.2878000001,43859.7594,45752.0339000001,47820.4019999999,49213.4501000001,50723.3354,52317.4488,53246.3795,54278.9266999999,55480.2077,56815.5912999999,58525.5443000001,59644.3411000001,60786.6676000001,61888.2168000001,63003.3724999999,64176.7439999999,65439.7957000001,66774.4178,68169.4955,69587.6034000001,71003.313,72393.9249,73754.2463999999,75071.735,75573.6484,75989.6683999999,76548.3935999999,77663.6982,78901.8227000001,80240.5246000001,81758.4469,83428.2835,85275.5762999998,87310.3625,89486.3293999998,91784.0071999998,94123.3516000001
0,175,"Mayotte",3668.4509,3796.69599999999,3932.0631,4071.39980000001,4215.01149999999,4357.54900000001,4503.1683,4652.719,4821.86929999999,5030.3724,5291.7841,5581.236,5888.04250000001,6221.7981,6567.7965,6943.76980000001,7377.35739999999,7885.9368,8435.3125,9008.52169999998,9601.5358,10221.2832,10869.3989,11559.2258,12281.5617,13027.2622,13801.7429,14582.2003,15296.5663,15949.898,16606.1713,17298.2076,17966.6924,18694.1876,19481.2941,20256.164,21000.69,21701.557,22362.8323,22975.5954,23714.8677,24496.2829,25355.505,26471.9044,27628.0299,28770.8477,29969.8465,31241.4069,32585.2493,33990.4612999999,35454.7703,37042.859,38708.1995,40450.4425000001,42177.9137000001,43870.4454000001,45525.9686999999,47157.4525,48702.3138,50281.2046000001,51965.1266
0,178,"Congo",132708.5962,136763.0773,141012.5657,145449.5059,149972.7266,154668.7949,158306.6309,162207.879,166376.37,170905.891,175912.4421,181410.4601,187202.589,193021.2748,199101.6192,206366.0933,213118.3969,219724.2272,226458.5902,232978.8598,240123.5787,247647.5441,255738.1606,263627.9019,273008.8619,280521.7985,288374.4207,295995.8783,299727.2384,309047.432,318913.2704,341513.0402,350713.9576,357799.132300001,372230.050799999,385840.100999999,404397.229399999,422665.4014,440589.9418,453942.67,481937.554899999,497474.3178,512300.715699999,522137.245700001,532815.122299999,544662.3418,557603.347799999,573360.4632,590764.760199999,609397.666600001,629612.0256,652057.515199999,675646.0793,701145.1628,729024.051500001,758159.450100001,789726.591200001,820736.689199999,851101.749099998,880072.645200002,907574.6449
0,180,"Democratic Republic of the Congo",1459104.3577,1493191.4108,1523296.3174,1556524.324,1592858.6521,1630978.3874,1670980.8816,1710418.6463,1752929.858,1831286.9378,1900805.4562,1955705.2401,2010678.5409,2068041.78320001,2127352.8323,2209875.2693,2282080.3684,2360212.6514,2440953.261,2524178.383,2608089.934,2705667.8421,2791673.3552,2864219.436,2972956.69730001,3205695.3543,3260578.4473,3262506.74770001,3306962.0447,3425206.826,3548791.9617,3682056.9164,3832371.9232,3984868.4803,4129209.009,4290201.52000001,4453753.6752,4627242.277,4863955.73489999,5106214.75080001,5359879.99400001,5659983.666,5970879.6315,6266907.3207,6585727.13300001,6904416.00599999,7228062.3897,7588124.8732,7946967.7823,8315523.20709999,8694029.9563,9108456.54909998,9538466.9928,10004458.0076,10500139.9269,11024321.3157,11568016.9407,12140175.3725,12738286.4044,13350904.6767,13980948.3213
0,184,"Cook Islands",1538.9693,1574.6087,1640.6697,1638.4101,1625.9973,1604.5523,1576.913,1555.7087,1628.0701,1685.9691,1734.9974,1782.5313,1828.7511,1873.9551,1890.322,1884.4059,1877.0158,1910.0519,1968.9442,2023.3876,2067.5993,2101.007,2115.3638,2114.7658,2106.9391,2088.2488,2071.3517,2063.7735,2015.2589,1949.632,1882.9937,1818.269,1761.4595,1806.3049,1838.1586,1864.331,1886.913,1920.9138,2044.0568,2166.1613,2283.4111,2381.2024,2450.768,2443.6636,2439.1006,2434.9656,2429.8434,2423.4774,2419.9275,2412.8404,2404.22129999999,2405.0626,2396.7728,2377.412,2352.4754,2324.7312,2304.3192,2285.2479,2274.1901,2265.2344,2259.9377
0,188,"Costa Rica",178771.0808,186145.8386,193813.8686,201834.8582,211275.1728,221084.3701,231255.499,241572,251840.5756,261894.5336,271623.8853,280964.5734,289793.0572,298059.3673,305290.2232,312374.147099999,319120.2572,325650.4488,332042.0346,338788.524,346230.7164,354674.6826,364353.1819,375228.548499999,387226.627699999,400161.0233,413607.1215,427602.5992,442154.3577,457125.7286,471998.1179,486904.4772,501072.7249,514390.0983,526985.959200001,538737.815199999,549768.3755,559894.117399999,569161.633199999,577618.333099999,585229.338,591969.004700001,603085.2787,613808.076,623625.345300001,633319.794800001,642741.1858,651722.0638,659599.9056,667346.550800001,674151.485699999,679971.099200001,685501.301699999,691754.7385,698345.880599999,703953.344199999,708247.582199999,711643.556700001,714050.209499998,714989.787,714718.398599999
0,191,"Croatia",428282.3768,432422.701000001,434616.967999999,434581.8345,433417.529699999,432077.5969,430667.398299999,429067.6204,426789.3031,424050.2954,420852.7768,418924.612,417668.421099999,415734.8985,413637.8198,411066.6832,407804.8726,406062.736299999,405551.2787,405739.185899999,405343.031799999,403995.343,397963.9578,395477.4877,405108.0505,414905.159100001,410992.228900001,409611.4681,407873.059600001,405722.9598,403366.5349,400234.6122,404480.907,408420.7245,412028.5892,414761.5034,417569.601399999,420249.4445,421918.4232,423173.134300001,424829.997499999,426633.1638,429399.276999999,431567.136399999,432411.357699999,431799.7519,429819.862299999,426435.1352,422810.436899999,418848.5111,414962.712999999,412245.726599999,408681.262799999,407028.277,405982.9664,405380.949599999,404097.593099999,401697.8619,399285.1881,395710.0199,391815.998
0,192,"Cuba",638400.592200001,654318.658200001,669992.279,685138.966200001,700221.225800001,716845.490099999,736583.2618,760852.957099998,790017.8228,822982.953399999,857115.878799998,890619.959099999,924780.445400001,955082.544200001,982167.906799998,1006899.7409,1030370.6334,1052634.3651,1071919.099,1086348.3512,1094537.1819,1095943.7825,1090703.7363,1081014.9977,1068729.5411,1054142.458,1040418.0889,1028544.7331,1026382.0863,1030375.8602,1039009.2556,1050759.255,1063512.8654,1076988.5924,1091689.527,1108187.9135,1123978.9169,1136263.1865,1143983.7401,1146962.0513,1146204.5306,1143260.1215,1140574.3593,1135532.4545,1129679.0654,1122801.1631,1115219.7821,1107633.7672,1099378.2183,1088348.7084,1074179.8862,1057480.6375,1038392.7495,1021127.556,1009392.9882,1003263.6463,1000639.7545,1000762.825,1000375.3004,1001041.2811,1000719.6264
0,196,"Cyprus",61601.1508000001,62658.0802,63837.6381999999,65015.9635999999,66725.1254,67350.0910999999,68411.6897,69842.7699,71043.7857000001,71921.6739999999,72474.7366999999,72754.5162999998,72856.3810999999,73222.5608999999,74124.9374999998,75291.8060999999,76671.1335999999,78165.8493999999,79680.5977000001,81123.8281999999,82476.4773999999,83756.3970000001,85013.8099000001,86502.2103999999,88961.4624000001,91951.3062000001,95356.0351999999,99050.5352000001,102889.9845,106744.8732,110507.0652,114089.2408,117464.8649,121063.4996,124906.4055,128942.2354,133066.5069,137123.9818,140939.2161,144354.5385,147285.2296,149679.2411,150074.6261,149845.9239,149281.4833,148524.8275,147663.9124,146759.3368,145852.7099,144938.8122,144050.4624,142752.5223,141331.3666,140807.3545,140422.6019,140172.109,140068.0367,140027.3242,140131.4613,139835.839,139547.637
0,203,"Czech Republic",714869.9585,711937.134000001,705009.913799999,694802.154200001,682459.395299999,665741.612699999,649926.1276,635540.4781,625762.5044,624189.822699999,629645.6338,653167.622500001,673586.0535,692853.8217,710730.826700001,730286.331099998,754960.881199999,784080.629199999,817889.6392,857869.947399999,901635.882899999,944779.0358,984025.5106,1019565.483,1048693.1876,1073034.7932,1089315.2552,1101115.2871,1110591.839,1117848.9746,1124363.9716,1132370.9436,1143025.3227,1154034.4334,1165640.423,1175411.2365,1187842.0303,1200289.4142,1210666.9043,1221801.4236,1227926.2526,1229941.2186,1221039.1478,1211631.1096,1198160.6143,1186716.3318,1177842.9117,1171919.0761,1168230.9782,1164725.0056,1162048.4473,1158777.734,1156754.5738,1165166.0754,1172483.547,1177520.1506,1180306.986,1179246.7551,1176105.709,1171374.805,1166802.1963
0,204,"Benin",122932.6607,125233.5602,127827.5788,130750.4683,134016.2943,137735.7257,141614.2276,145973.8428,150582.8089,155444.4924,164143.6782,173244.4159,182539.9969,192115.5735,202089.4999,212457.69,223308.1201,234694.311,246677.2509,259008.9209,271796.294699999,285293.9717,299346.0178,313967.732700001,342234.928199999,350181.025699999,363386.2985,380696.3683,400573.4925,421916.792,444471.870100001,467145.795999999,485567.671500001,504441.984099999,524053.264900001,543477.825699999,566834.148599999,585003.3847,605180.715000001,626758.788400001,652587.462999999,676326.0494,699638.177699998,722807.031900001,745954.2972,768264.753499999,792332.8319,817792.697499999,844841.269999998,874406.552600001,905183.005799999,938562.1067,974973.5971,1012399.2199,1050539.8549,1090764.9503,1133596.1731,1178924.2684,1227778.2759,1280635.5474,1337757.2166
0,208,"Denmark",357060.3518,357883.682999999,359539.4242,361225.042099999,363012.627399999,365352.102499999,368565.176800001,372564.266400001,377423.176599999,384372.1882,392118.4392,400369.275799999,409767.3121,416183.932999999,418723.9044,420068.178700001,420783.463699999,422603.3309,426177.4157,429194.300799999,432602.905399999,435829.6194,435123.8273,433002.2437,431746.0358,429319.3997,425372.088199999,420146.5625,415634.6292,411999.6699,409775.748799999,408641.564100001,409726.7912,411601.073200001,415034.9551,419867.583200001,425423.990600001,432048.591,440287.6413,448463.9193,457335.8453,465657.3838,473128.7032,479739.723900001,484990.057200001,489326.548900001,493240.2933,496142.4144,498640.732799999,501943.6609,505110.5902,507812.441299999,510536.7864,512321.3672,514658.1319,515795.156500001,516609.1079,516655.4713,516543.8136,515360.1015,514888.2216
0,212,"Dominica",8105.21569999998,8308.71799999999,8509.29280000001,8708.1678,8911.53760000001,9112.44200000001,9312.09269999999,9504.88830000001,9696.45249999999,9888.22249999999,10084.538,10297.7499,10563.0718,10804.5534,10973.5609,11071.1415,11102.3232,11079.7327,11012.0961,10870.8695,10689.1,10448.9045,10347.0521,10311.5918,10263.8738,10201.5928,10146.1994,10106.0968,10088.2789,10095.4301,10097.4039,10101.6115,10212.3377,10358.0781,10463.2041,10538.1352,10589.6426,10626.1374,10656.7199,10671.8797,10675.8087,10645.682,10758.0637,10914.4242,10754.0334,11501.7407,11367.476,11475.8736,11548.6596,11603.7541,11699.6915,11677.9447,11632.96,11539.2106,11453.5572,11354.5216,11216.8081,11062.8972,10904.2281,10741.3087,10554.791
0,214,"Dominican Republic",382116.3258,399877.7225,417278.707099999,435259.8929,453830.712799999,473234.9396,493004.4137,512880.9439,532581.734600001,552064.9435,571124.743700001,590956.455200001,610364.7415,628971.733699999,646609.4845,663807.272999999,680946.3709,697793.971800001,714846.313899999,732533.0191,750218.112100001,768012.512600001,785975.963499999,804224.321599999,822732.435500001,838265.670900001,854309.443899999,870140.594199999,886023.639000001,902739.824099998,919769.436900001,936201.712300001,952517.9752,972334.814900001,992210.688200001,1012638.4918,1033160.6612,1053274.616,1078731.4544,1103559.9199,1127574.717,1150613.1322,1172842.4226,1193682.525,1212804.1419,1232391.6543,1253029.9668,1273301.3614,1293846.9449,1314620.6244,1334975.0399,1356756.6461,1376622.1045,1393421.648,1411431.0352,1430348.5461,1448986.739,1466937.3685,1483399.6377,1498137.5679,1510857.3819
0,218,"Ecuador",542340.051900001,560779.2222,579953.249099999,599632.495,619336.045399999,641758.052199999,665162.651400001,689848.1314,715473.973399998,741801.251,768981.1354,796867.198000001,824889.9685,853517.1977,882727.1529,912550.510199999,942485.293199999,972672.651699998,1003040.9919,1033159.4901,1062906.5187,1092471.5657,1121365.9427,1148427.9079,1174803.195,1201537.4028,1228846.2678,1256815.1417,1284844.2078,1312609.3379,1340601.9138,1369641.833,1400187.7042,1431762.7779,1463996.1393,1496139.5637,1528485.3139,1561080.176,1593595.926,1625884.1048,1657975.4652,1697135.5336,1735734.6007,1773781.604,1811837.4347,1850453.3288,1890171.7845,1931017.9265,1975141.8679,2036264.4631,2079852.9273,2114779.2648,2148966.91,2172104.7555,2194663.1232,2217602.7461,2241149.93379999,2265502.6159,2286869.4041,2303189.6604,2315011.2535
