"iso.country","groupname","iso.group"
643,"ESCAP: ENEA including Russian Fed (ENEA_RUS)",98433
4,"ESCAP: Countries with Special Needs",98434
16,"ESCAP: Countries with Special Needs",98434
31,"ESCAP: Countries with Special Needs",98434
50,"ESCAP: Countries with Special Needs",98434
51,"ESCAP: Countries with Special Needs",98434
64,"ESCAP: Countries with Special Needs",98434
90,"ESCAP: Countries with Special Needs",98434
104,"ESCAP: Countries with Special Needs",98434
116,"ESCAP: Countries with Special Needs",98434
184,"ESCAP: Countries with Special Needs",98434
242,"ESCAP: Countries with Special Needs",98434
258,"ESCAP: Countries with Special Needs",98434
296,"ESCAP: Countries with Special Needs",98434
316,"ESCAP: Countries with Special Needs",98434
398,"ESCAP: Countries with Special Needs",98434
417,"ESCAP: Countries with Special Needs",98434
418,"ESCAP: Countries with Special Needs",98434
462,"ESCAP: Countries with Special Needs",98434
496,"ESCAP: Countries with Special Needs",98434
520,"ESCAP: Countries with Special Needs",98434
524,"ESCAP: Countries with Special Needs",98434
540,"ESCAP: Countries with Special Needs",98434
548,"ESCAP: Countries with Special Needs",98434
570,"ESCAP: Countries with Special Needs",98434
580,"ESCAP: Countries with Special Needs",98434
583,"ESCAP: Countries with Special Needs",98434
584,"ESCAP: Countries with Special Needs",98434
585,"ESCAP: Countries with Special Needs",98434
598,"ESCAP: Countries with Special Needs",98434
626,"ESCAP: Countries with Special Needs",98434
762,"ESCAP: Countries with Special Needs",98434
776,"ESCAP: Countries with Special Needs",98434
795,"ESCAP: Countries with Special Needs",98434
798,"ESCAP: Countries with Special Needs",98434
860,"ESCAP: Countries with Special Needs",98434
882,"ESCAP: Countries with Special Needs",98434
16,"ESCAP: Small Islands Developing States",98435
90,"ESCAP: Small Islands Developing States",98435
184,"ESCAP: Small Islands Developing States",98435
242,"ESCAP: Small Islands Developing States",98435
258,"ESCAP: Small Islands Developing States",98435
296,"ESCAP: Small Islands Developing States",98435
316,"ESCAP: Small Islands Developing States",98435
462,"ESCAP: Small Islands Developing States",98435
520,"ESCAP: Small Islands Developing States",98435
540,"ESCAP: Small Islands Developing States",98435
548,"ESCAP: Small Islands Developing States",98435
570,"ESCAP: Small Islands Developing States",98435
580,"ESCAP: Small Islands Developing States",98435
