"iso.country","groupname","iso.group"
454,"UNICEF REGIONS",2035
458,"UNICEF REGIONS",2035
462,"UNICEF REGIONS",2035
466,"UNICEF REGIONS",2035
470,"UNICEF REGIONS",2035
478,"UNICEF REGIONS",2035
480,"UNICEF REGIONS",2035
484,"UNICEF REGIONS",2035
492,"UNICEF REGIONS",2035
496,"UNICEF REGIONS",2035
498,"UNICEF REGIONS",2035
499,"UNICEF REGIONS",2035
500,"UNICEF REGIONS",2035
504,"UNICEF REGIONS",2035
508,"UNICEF REGIONS",2035
512,"UNICEF REGIONS",2035
516,"UNICEF REGIONS",2035
520,"UNICEF REGIONS",2035
524,"UNICEF REGIONS",2035
528,"UNICEF REGIONS",2035
548,"UNICEF REGIONS",2035
554,"UNICEF REGIONS",2035
558,"UNICEF REGIONS",2035
562,"UNICEF REGIONS",2035
566,"UNICEF REGIONS",2035
570,"UNICEF REGIONS",2035
578,"UNICEF REGIONS",2035
583,"UNICEF REGIONS",2035
584,"UNICEF REGIONS",2035
585,"UNICEF REGIONS",2035
586,"UNICEF REGIONS",2035
591,"UNICEF REGIONS",2035
598,"UNICEF REGIONS",2035
600,"UNICEF REGIONS",2035
604,"UNICEF REGIONS",2035
608,"UNICEF REGIONS",2035
